datetime,customer_id,current_balance,lifetime_trip_count,avg_passenger_count,created
2021-10-18 08:00:00+00:00,20146,22.193531,40,2.6128113,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20145,19.603785,11,2.5525029,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20145,27.891273,16,1.9928786,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20145,13.458405,21,1.2618662,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20145,38.624424,26,2.5050807,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20145,44.86899,31,1.4128131,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20145,45.974644,36,1.5925351,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20145,39.587364,41,1.9086729,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20144,48.531994,11,2.6679811,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20144,46.812527,17,1.0064784,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20144,19.582203,23,2.5189042,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20144,18.5927,29,2.479007,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20144,38.780888,35,1.4121537,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20144,37.855972,41,2.3859284,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20144,48.9196,48,1.6787863,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20143,35.72479,14,2.7305002,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20143,35.994804,18,1.1598704,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20143,34.856773,22,2.8391573,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20143,31.988924,27,2.7558177,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20143,24.164669,31,1.0207864,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20143,33.35938,35,2.7891948,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20143,34.874725,40,2.8972392,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20142,37.772373,19,1.8000807,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20142,46.49489,23,2.120102,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20142,21.714266,27,1.8820932,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20142,31.091335,31,1.6102688,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20142,18.469736,35,2.399997,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20142,27.337368,39,2.1133394,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20142,30.820005,43,2.5334902,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20141,31.218607,10,1.7464453,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20141,22.355478,16,1.7917458,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20141,35.83861,22,1.969859,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20141,49.349964,29,2.3660884,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20141,10.740132,35,1.6540531,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20141,41.187386,41,2.1819468,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20141,21.454586,48,1.6424822,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20140,13.229096,17,1.2993748,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20140,21.976723,20,2.164675,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20140,34.17786,24,1.2938708,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20140,48.996685,28,2.5168707,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20140,42.61426,32,1.9377681,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20140,29.381079,36,1.3177027,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20140,32.645332,40,1.806494,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20139,33.75334,13,1.5707282,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20139,15.088288,18,2.1056445,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20139,32.891148,24,2.693417,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20139,15.457092,29,1.1773164,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20139,31.939766,35,2.6682458,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20139,46.380383,40,2.4112353,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20139,10.359342,46,1.3832338,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20138,34.807102,11,1.7970563,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20138,17.520899,16,2.9032962,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20138,46.389355,22,2.4194174,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20138,45.146404,27,1.8157357,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20138,24.38962,33,2.091072,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20138,25.748882,38,2.7177267,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20138,38.199818,44,2.649955,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20137,47.44224,12,2.0193353,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20137,16.110065,17,1.0992314,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20137,23.57267,23,2.67708,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20137,26.674551,28,1.4945116,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20137,29.778923,34,1.363628,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20137,22.360775,39,1.585524,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20137,32.454037,45,1.2631477,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20136,25.557858,15,1.992013,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20136,10.127315,19,1.0185868,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20136,19.840357,23,2.470388,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20136,32.332375,27,2.784128,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20136,21.600641,31,2.0127223,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20136,27.201202,35,2.1312814,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20136,36.305904,40,1.6847757,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20135,27.209959,11,2.4918542,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20135,48.778027,16,2.388368,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20135,39.77568,21,1.5442044,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20135,15.882995,27,2.8117683,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20135,45.00045,32,2.060915,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20135,30.34799,37,1.160212,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20135,33.54326,43,2.1530406,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20134,10.29247,19,1.2970006,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20134,21.296503,23,1.0429518,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20134,17.395147,27,1.5196675,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20134,35.223476,31,2.0248907,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20134,22.5835,35,2.0818868,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20134,27.202456,39,2.9054613,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20134,28.9321,43,2.0243158,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20133,13.76163,10,1.7622069,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20133,30.313385,16,1.8857639,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20133,49.737396,22,1.3952832,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20133,48.67688,28,2.6172202,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20133,25.49756,34,2.5552006,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20133,13.601505,40,1.4060935,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20133,40.61315,46,2.8390377,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20132,24.392206,18,2.957421,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20132,46.09994,22,1.1600078,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20132,37.863945,26,2.0922494,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20132,38.7133,31,1.5494107,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20132,11.563687,35,2.7636838,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20132,46.31378,39,2.8854012,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20132,13.298965,44,1.1589692,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20131,44.80787,11,1.7598746,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20131,29.211044,16,1.0711727,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20131,48.860485,21,1.6320865,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20131,47.123775,27,1.5436034,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20131,48.957005,32,1.1352905,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20131,16.655281,37,2.1108086,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20131,23.81491,43,2.790027,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20130,18.418934,18,2.9562469,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20130,14.030774,22,2.996858,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20130,22.42801,26,2.2706609,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20130,13.2656,30,1.5263748,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20130,20.052977,34,2.5761478,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20130,26.74702,38,1.3214757,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20130,38.085857,42,1.5561018,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20129,23.546082,19,2.888171,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20129,28.510153,23,2.9726775,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20129,19.10445,27,2.7508335,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20129,42.544636,31,2.2997537,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20129,12.116277,35,1.7598003,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20129,44.25966,39,2.9894783,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20129,27.459692,43,1.692427,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20128,19.342716,15,1.7856704,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20128,18.479168,19,2.6126814,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20128,48.24754,24,1.5788412,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20128,11.445306,28,1.2850757,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20128,19.736137,33,2.9493399,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20128,44.188435,37,2.3671148,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20128,14.50565,42,2.535344,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20127,19.23917,19,1.0380938,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20127,22.907883,22,1.5238119,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20127,18.410007,26,1.4112271,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20127,32.23179,30,1.8663377,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20127,47.26805,33,1.8960557,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20127,15.042679,37,2.6237483,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20127,34.699223,41,1.2055992,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20126,42.171703,15,2.0009768,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20126,42.63735,20,2.7923875,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20126,48.225563,25,2.0731955,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20126,22.226213,30,2.7999094,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20126,41.778942,35,2.321426,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20126,38.785316,40,1.9692252,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20126,14.350705,45,1.8549799,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20125,40.07163,12,1.3360599,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20125,42.614273,18,1.0886403,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20125,29.340752,24,2.4329152,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20125,12.83072,31,1.7580155,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20125,40.40108,37,2.5446737,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20125,15.858994,43,1.6918195,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20125,32.56227,50,2.0431538,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20124,16.720976,19,1.1439033,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20124,41.43005,23,2.172973,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20124,31.09203,28,2.7211792,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20124,33.70636,32,1.6646825,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20124,22.462341,37,2.2489126,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20124,15.274312,41,2.4948037,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20124,19.60489,46,2.5387933,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20123,12.053667,14,2.3833568,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20123,11.137513,19,2.0525002,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20123,13.103833,24,2.0293455,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20123,31.836842,30,1.349749,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20123,12.642736,35,1.17539,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20123,46.682793,40,2.1043897,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20123,26.03044,46,2.8409476,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20122,32.43705,16,2.907319,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20122,35.304337,21,1.5872978,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20122,40.330765,26,1.2263644,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20122,35.711933,31,1.6155027,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20122,38.697723,36,2.3918679,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20122,44.46866,41,2.0539408,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20122,41.368088,46,2.5363164,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20121,11.721369,16,1.6998173,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20121,46.92012,20,1.1160733,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20121,42.81398,24,1.9539719,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20121,24.869522,28,1.6283077,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20121,19.79536,32,2.3503954,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20121,41.060207,36,2.34901,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20121,20.007582,41,1.6190029,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20120,44.097454,10,1.3986638,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20120,16.431553,16,2.729046,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20120,23.697704,22,2.7332056,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20120,20.227085,29,2.2547903,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20120,33.56862,35,2.5711205,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20120,22.184988,41,1.5331899,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20120,25.963182,48,2.3703182,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20119,40.755856,15,2.1095555,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20119,40.660187,20,1.4574494,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20119,36.52281,25,2.0471714,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20119,23.01772,30,1.4169358,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20119,23.511217,35,1.0307268,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20119,22.240168,40,1.420844,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20119,29.388308,46,2.1446238,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20118,42.54916,13,1.2088825,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20118,46.426685,17,2.4326715,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20118,36.499714,22,2.9471471,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20118,23.469475,26,2.960657,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20118,34.495533,31,1.4894328,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20118,32.530064,35,1.4414321,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20118,15.527799,40,1.7030125,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20117,15.544572,17,1.7282284,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20117,43.04721,22,1.9833446,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20117,24.138298,27,2.9972193,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20117,12.071306,33,2.2606986,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20117,22.715523,38,2.5957305,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20117,39.53972,43,1.0828903,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20117,31.177635,49,1.82692,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20116,28.989544,16,1.2839108,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20116,44.22906,21,2.47478,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20116,23.65592,26,2.42193,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20116,33.37663,31,2.103926,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20116,37.92928,36,2.512458,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20116,36.46057,41,2.1926715,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20116,36.944042,46,2.132552,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20115,10.280725,18,2.1388931,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20115,13.311648,23,1.6972831,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20115,42.80583,28,1.3326619,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20115,33.74752,34,2.9047358,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20115,22.396828,39,2.1102679,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20115,43.415195,44,2.8162243,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20115,34.79667,50,1.0651407,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20114,35.938,11,1.5004643,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20114,41.9746,17,2.8833544,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20114,22.796524,23,1.2694584,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20114,20.533594,30,2.9575655,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20114,33.244465,36,1.8583862,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20114,38.908672,42,2.949949,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20114,30.621326,49,2.800038,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20113,23.656809,15,1.0243505,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20113,11.970226,20,2.8468072,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20113,12.083134,26,1.8384511,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20113,20.036743,31,2.7115898,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20113,29.680016,37,1.4992094,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20113,33.722546,42,2.7489183,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20113,25.806145,48,2.4849658,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20112,25.412207,13,2.2107403,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20112,49.386078,18,1.9604486,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20112,18.68336,23,1.3841276,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20112,17.167768,28,2.0130143,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20112,38.594864,33,2.772511,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20112,10.504517,38,1.1840036,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20112,35.519146,43,1.1428348,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20111,36.048103,17,1.0298784,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20111,20.892048,21,2.3975458,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20111,36.49692,25,2.6696784,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20111,16.060873,29,2.3274016,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20111,19.68962,33,2.1457286,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20111,34.083183,37,2.1220741,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20111,21.623098,42,1.710268,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20110,24.00692,17,2.2451043,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20110,26.39915,21,1.0143118,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20110,21.674988,25,1.3500186,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20110,40.243095,29,2.3107827,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20110,10.246656,33,1.8422614,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20110,26.594046,37,2.9016423,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20110,23.234764,41,1.2471412,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20109,26.583231,18,2.4640982,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20109,19.178083,22,2.1416807,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20109,24.814455,27,1.9143314,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20109,39.996006,32,1.6009778,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20109,25.808125,36,1.2081536,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20109,18.084915,41,1.3759625,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20109,21.722773,46,2.5807943,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20108,38.551655,14,2.9301336,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20108,40.83664,19,1.502866,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20108,42.827023,25,2.8549974,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20108,37.221493,31,2.729396,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20108,47.470757,36,2.2528925,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20108,30.585405,42,1.6602724,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20108,26.263184,48,1.1591667,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20107,22.780668,19,1.2207227,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20107,22.77928,22,2.2643392,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20107,48.169838,26,1.2821597,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20107,43.24789,30,1.1189148,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20107,39.154064,34,1.0823183,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20107,36.980175,38,2.525785,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20107,43.828384,42,2.1119452,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20106,28.223152,20,2.129244,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20106,23.95451,24,1.5841371,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20106,45.692764,28,1.1182376,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20106,47.70586,32,2.0941758,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20106,27.26098,36,1.4131566,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20106,24.966057,40,1.5915246,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20106,34.878555,45,2.6192818,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20105,46.26484,17,1.0223837,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20105,12.8907795,22,2.3876586,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20105,26.703043,27,2.251146,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20105,14.71111,32,1.7140305,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20105,27.911919,37,2.615449,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20105,44.71913,42,1.9943421,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20105,39.247078,48,1.0398604,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20104,38.829475,14,1.1753033,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20104,30.603077,18,1.7215115,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20104,44.370117,22,1.181448,2021-10-19 08:17:35.285
